t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,des_vx,des_wz,act_vx,act_wz,crosstrack_err,along_err,heading_err,mode,obstacle_pts
1088.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1088.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1089.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1089.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1089.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1089.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1089.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1090.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1090.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1090.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1090.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1090.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1091.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1091.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1091.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1091.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1091.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1092.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1092.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1092.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1092.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1092.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1093.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1093.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1093.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1093.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1093.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1094.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1094.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1094.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1094.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1094.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1095.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1095.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1095.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1095.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1095.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1096.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1096.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1096.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1096.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1096.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1097.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1097.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1097.401,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1097.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1097.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1098.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1098.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1098.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1098.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1098.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1099.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1099.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1099.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1099.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1099.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1100.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1100.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1100.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1100.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1100.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1101.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1101.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1101.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1101.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1101.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1102.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1102.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1102.401,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1102.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1102.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1103.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1103.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1103.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1103.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1103.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1104.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1104.201,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1104.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1104.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1104.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1105.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1105.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1105.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1105.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1105.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1106.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1106.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1106.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1106.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1106.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1107.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1107.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1107.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1107.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1107.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1108.001,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1108.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1108.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1108.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1108.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1109.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1109.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1109.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1109.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1109.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1110.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1110.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1110.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1110.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1110.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1111.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1111.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1111.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1111.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1111.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1112.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1112.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1112.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1112.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1112.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1113.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1113.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1113.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1113.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1113.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1114.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1114.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1114.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1114.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1114.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1115.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1115.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1115.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1115.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1115.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1116.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1116.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1116.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1116.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1116.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1117.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1117.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1117.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1117.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1117.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1118.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1118.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1118.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1118.601,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1118.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1119.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1119.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1119.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1119.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1119.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1120.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1120.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1120.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1120.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1120.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1121.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1121.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1121.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1121.601,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1121.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1122.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1122.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1122.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1122.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1122.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1123.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1123.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1123.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1123.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1123.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1124.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1124.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1124.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1124.601,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1124.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1125.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1125.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1125.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1125.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1125.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1126.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1126.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1126.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1126.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1126.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1127.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1127.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1127.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1127.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1127.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1128.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1128.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1128.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1128.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1128.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1129.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1129.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1129.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1129.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1129.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1130.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1130.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1130.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
