t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,safety_stop
56.200,-0.9354,1.0236,-0.00295,10.0000,4.0000,1,IDLE code=0,0,,4264,0,1
56.400,-0.9302,1.0220,0.00120,10.0000,4.0000,1,IDLE code=0,0,,4264,0,1
56.600,-0.9266,1.0204,0.00159,10.0000,4.0000,1,IDLE code=0,0,,4264,0,1
56.800,-0.9266,1.0204,0.00159,10.0000,4.0000,1,IDLE code=0,0,,4264,0,1
57.000,-0.9266,1.0204,0.00159,10.0000,4.0000,1,IDLE code=0,0,,4264,0,1
57.201,-0.9266,1.0204,0.00159,10.0000,4.0000,1,IDLE code=0,0,,4264,0,1
57.400,-0.9266,1.0204,0.00159,10.0000,4.0000,1,IDLE code=0,0,,4264,0,1
57.600,-0.9401,1.0349,-0.00302,10.0000,4.0000,1,IDLE code=0,0,,4042,0,1
57.801,-0.9379,1.0482,-0.00654,10.0000,4.0000,1,IDLE code=0,0,,4053,0,1
58.001,-0.9357,1.0447,0.00054,10.0000,4.0000,1,IDLE code=0,0,,4053,0,1
58.200,-0.9416,1.0455,-0.00559,10.0000,4.0000,1,IDLE code=0,0,,4011,0,1
58.400,-0.9436,1.0524,-0.00829,10.0000,4.0000,1,IDLE code=0,0,,3921,0,1
58.600,-0.9457,1.0554,-0.00692,10.0000,4.0000,1,IDLE code=0,0,,3896,0,1
58.800,-0.9490,1.0571,-0.00011,10.0000,4.0000,1,IDLE code=0,0,,3881,0,1
59.000,-0.9499,1.0574,0.00000,10.0000,4.0000,1,IDLE code=0,0,,3881,0,1
59.200,-0.9601,1.0618,-0.00792,10.0000,4.0000,1,IDLE code=0,0,,4016,0,1
59.400,-0.9659,1.0611,-0.00510,10.0000,4.0000,1,IDLE code=0,0,,4004,0,1
59.600,-0.9656,1.0619,-0.00002,10.0000,4.0000,1,IDLE code=0,0,,4013,0,1
59.801,-0.9681,1.0630,0.00091,10.0000,4.0000,1,IDLE code=0,0,,4013,0,1
60.001,-0.9700,1.0630,-0.00706,10.0000,4.0000,1,IDLE code=0,0,,4013,0,1
60.201,-0.9692,1.0611,-0.00615,10.0000,4.0000,1,IDLE code=0,0,,4057,0,1
60.400,-0.9662,1.0576,0.00138,10.0000,4.0000,1,IDLE code=0,0,,4086,0,1
60.600,-0.9652,1.0560,0.00057,10.0000,4.0000,1,IDLE code=0,0,,4180,0,1
60.800,-0.9621,1.0539,-0.00005,10.0000,4.0000,1,IDLE code=0,0,,4180,0,1
