t,source,point_index,x,y,z
3.421,raw,1800,25.6056,11.6733,1.1908
3.421,raw,1810,-23.7473,24.5005,1.0422
3.421,raw,1820,-22.7567,22.2039,1.0932
3.421,raw,1830,-21.8054,20.1197,1.1398
3.421,raw,1840,-21.2330,18.5126,1.1726
3.421,raw,1850,-20.3716,16.7839,1.2115
3.421,raw,1861,-19.5670,15.1335,1.2477
3.421,raw,1871,-19.5650,14.2538,1.2591
3.421,raw,1881,-11.0896,7.8260,1.4936
3.421,raw,1891,-18.7157,12.0729,1.3013
3.421,raw,1901,-18.3346,11.1015,1.3195
3.421,raw,1911,-18.3449,10.3955,1.3269
3.421,raw,1922,-17.9925,9.4608,1.3434
3.421,raw,1932,-17.6714,8.6551,1.3575
3.421,raw,1942,-17.3670,7.8962,1.3705
3.421,raw,1952,-17.0708,7.1764,1.3826
3.421,raw,1962,-16.7776,6.4909,1.3940
3.421,raw,1972,-16.8282,5.9505,1.3969
3.421,raw,1983,-16.5539,5.2664,1.4072
3.421,raw,1993,-16.3292,4.6770,1.4155
3.421,raw,2003,-16.0710,4.1016,1.4241
3.421,raw,2013,-15.8222,3.5506,1.4321
3.421,raw,2023,-15.6177,3.0281,1.4387
3.421,raw,2034,-15.4092,2.4752,1.4452
3.421,raw,2044,-15.2084,1.9871,1.4510
3.421,raw,2054,-14.9827,1.5117,1.4570
3.421,raw,2064,-14.7974,1.0537,1.4618
3.421,raw,2074,-14.5975,0.6075,1.4666
3.421,raw,2084,-14.4502,0.1734,1.4700
3.421,raw,2095,-34.2280,-0.8417,1.8471
3.421,raw,2105,-33.6429,-1.8079,1.8463
3.421,raw,2115,-33.0648,-2.7442,1.8457
3.421,raw,2125,-31.8475,-3.5775,1.8441
3.421,raw,2135,-31.9541,-4.5390,1.8444
3.421,raw,2145,-31.4079,-5.4004,1.8439
3.421,raw,2156,-30.8703,-6.3347,1.8434
3.421,raw,2166,-30.3257,-7.1518,1.8429
3.421,raw,2176,-29.8150,-7.9577,1.8425
3.421,raw,2186,-29.3413,-8.7576,1.8422
3.421,raw,2196,-17.6202,-5.8177,1.8259
3.421,raw,2206,-28.3534,-10.3033,1.8416
3.421,raw,2217,-16.1659,-6.4768,1.8243
3.421,raw,2227,-15.5706,-6.7811,1.8237
3.421,raw,2237,-26.9043,-12.6419,1.8410
3.421,raw,2247,-26.4314,-13.3776,1.8409
3.421,raw,2257,-25.9792,-14.1184,1.8408
3.421,raw,2267,-25.5204,-14.8525,1.8407
3.421,raw,2278,-24.9814,-15.6363,1.8406
3.421,raw,2288,-24.4759,-16.3356,1.8406
